2019.05.28,186000,,,,,
2019.05.27,174000,,,,,
2019.05.24,181000,,,,,
2019.05.23,180500,,,,,
2019.05.22,184500,,,,,
2019.05.21,181000,,,,,
2019.05.20,188000,,,,,
2019.05.17,195500,,,,,
2019.05.16,196500,,,,,
2019.05.15,196000,,,,,
2019.05.14,195500,,,,,
2019.05.13,194500,,,,,
2019.05.10,201500,,,,,
2019.05.09,210000,,,,,
2019.05.08,205500,,,,,
2019.05.07,205500,,,,,
2019.05.03,204500,,,,,
2019.05.02,207000,,,,,
2019.04.30,212000,,,,,
2019.04.29,216000,,,,,
2019.04.26,212000,,,,,
2019.04.25,211500,,,,,
2019.04.24,218000,,,,,
2019.04.23,221500,,,,,
2019.04.22,220500,,,,,
2019.04.19,218000,,,,,
2019.04.18,203500,,,,,
2019.04.17,208500,,,,,
2019.04.16,208000,,,,,
2019.04.15,203500,,,,,
2019.04.12,209000,,,,,
2019.04.11,210500,,,,,
2019.04.10,205500,,,,,
2019.04.09,204500,,,,,
2019.04.08,195500,,,,,
2019.04.05,192000,,,,,
2019.04.04,192500,,,,,
2019.04.03,193500,,,,,
2019.04.02,190000,,,,,
2019.04.01,182000,,,,,
2019.03.29,181000,,,,,
2019.03.28,180500,,,,,
2019.03.27,183000,,,,,
2019.03.26,192500,,,,,
2019.03.25,198000,,,,,
2019.03.22,199500,,,,,
2019.03.21,200500,,,,,
2019.03.20,201000,,,,,
2019.03.19,203000,,,,,
2019.03.18,201000,,,,,
2019.03.15,203000,,,,,
2019.03.14,206000,,,,,
2019.03.13,207500,,,,,
2019.03.12,209000,,,,,
2019.03.11,205000,,,,,
2019.03.08,206000,,,,,
2019.03.07,207000,,,,,
2019.03.06,211000,,,,,
2019.03.05,210000,,,,,
2019.03.04,207500,,,,,
2019.02.28,204500,,,,,
2019.02.27,202500,,,,,
2019.02.26,204500,,,,,
2019.02.25,204000,,,,,
2019.02.22,207000,,,,,
2019.02.21,207500,,,,,
2019.02.20,213500,,,,,
2019.02.19,215000,,,,,
2019.02.18,212000,,,,,
2019.02.15,209500,,,,,
2019.02.14,210000,,,,,
2019.02.13,212000,,,,,
2019.02.12,212500,,,,,
2019.02.11,215500,,,,,
2019.02.08,215000,,,,,
2019.02.07,214000,,,,,
2019.02.01,214500,,,,,
2019.01.31,219000,,,,,
2019.01.30,215000,,,,,
2019.01.29,210500,,,,,
2019.01.28,211000,,,,,
2019.01.25,208500,,,,,
2019.01.24,208000,,,,,
2019.01.23,200000,,,,,
2019.01.22,200000,,,,,
2019.01.21,198000,,,,,
2019.01.18,201000,,,,,
2019.01.17,195500,,,,,
2019.01.16,202000,,,,,
2019.01.15,207500,,,,,
2019.01.14,211000,,,,,
2019.01.11,216500,,,,,
2019.01.10,216500,,,,,
2019.01.09,214000,,,,,
2019.01.08,213500,,,,,
2019.01.07,216000,,,,,
2019.01.04,220000,,,,,
2019.01.03,210500,,,,,
2019.01.02,214500,,,,,
2018.12.28,222500,,,,,
2018.12.27,223000,,,,,
2018.12.26,228000,,,,,
2018.12.24,210500,,,,,
2018.12.21,220000,,,,,
2018.12.20,224000,,,,,
2018.12.19,225500,,,,,
2018.12.18,218500,,,,,
2018.12.17,214500,,,,,
2018.12.14,208000,,,,,
2018.12.13,217500,,,,,
2018.12.12,226500,,,,,
2018.12.11,220000,,,,,
2018.12.10,244500,,,,,
2018.12.07,245500,,,,,
2018.12.06,235500,,,,,
2018.12.05,242000,,,,,
2018.12.04,243500,,,,,
2018.12.03,240500,,,,,
2018.11.30,239500,,,,,
2018.11.29,237000,,,,,
2018.11.28,236000,,,,,
2018.11.27,238000,,,,,
2018.11.26,240500,,,,,
2018.11.23,221000,,,,,
2018.11.22,223000,,,,,
2018.11.21,225000,,,,,
2018.11.20,227500,,,,,
2018.11.19,229000,,,,,
2018.11.16,224000,,,,,
2018.11.15,218500,,,,,
2018.11.14,208000,,,,,
2018.11.13,200500,,,,,
2018.11.12,202000,,,,,
2018.11.09,229500,,,,,
2018.11.08,238500,,,,,
2018.11.07,233500,,,,,
2018.11.06,241000,,,,,
2018.11.05,240000,,,,,
2018.11.02,236500,,,,,
2018.11.01,227500,,,,,
2018.10.31,217500,,,,,
2018.10.30,225500,,,,,
2018.10.29,218000,,,,,
2018.10.26,228000,,,,,
2018.10.25,236500,,,,,
2018.10.24,225500,,,,,
2018.10.23,246500,,,,,
2018.10.22,268500,,,,,
2018.10.19,273000,,,,,
2018.10.18,260500,,,,,
2018.10.17,265500,,,,,
2018.10.16,262000,,,,,
2018.10.15,261500,,,,,
2018.10.12,274500,,,,,
2018.10.11,271500,,,,,
2018.10.10,286500,,,,,
2018.10.08,290000,,,,,
2018.10.05,289000,,,,,
2018.10.04,290500,,,,,
2018.10.02,288500,,,,,
2018.10.01,292000,,,,,
2018.09.28,297000,,,,,
2018.09.27,301000,,,,,
2018.09.21,302500,,,,,
2018.09.20,296500,,,,,
2018.09.19,306000,,,,,
2018.09.18,300500,,,,,
2018.09.17,302500,,,,,
2018.09.14,291000,,,,,
2018.09.13,293500,,,,,
2018.09.12,285000,,,,,
2018.09.11,274500,,,,,
2018.09.10,274000,,,,,
2018.09.07,279500,,,,,
2018.09.06,277500,,,,,
2018.09.05,274500,,,,,
2018.09.04,280000,,,,,
2018.09.03,267000,,,,,
2018.08.31,270000,,,,,
2018.08.30,266500,,,,,
2018.08.29,269500,,,,,
2018.08.28,269000,,,,,
2018.08.27,278000,,,,,
2018.08.24,279500,,,,,
2018.08.23,274000,,,,,
2018.08.22,268500,,,,,
2018.08.21,268500,,,,,
2018.08.20,261000,,,,,
2018.08.17,263000,,,,,
2018.08.16,258500,,,,,
2018.08.14,261000,,,,,
2018.08.13,260500,,,,,
2018.08.10,272000,,,,,
2018.08.09,276000,,,,,
2018.08.08,276000,,,,,
2018.08.07,274500,,,,,
2018.08.06,274000,,,,,
2018.08.03,280500,,,,,
2018.08.02,281500,,,,,
2018.08.01,280500,,,,,
2018.07.31,271500,,,,,
2018.07.30,258000,,,,,
2018.07.27,256500,,,,,
2018.07.26,254500,,,,,
2018.07.25,251000,,,,,
2018.07.24,265000,,,,,
2018.07.23,267500,,,,,
2018.07.20,285500,,,,,
