KR7005930003,20150226,A005930,1375000,1379000,1380000,1368000,5,-4000,-0.29,167485,163583,224855160000,1375000,1374000,33708,22123,62302,52656,,,9045,7169,,,,,180000,1379000,4000,2,1379000,1375000,107,146943000,0,1379000,1371000,6,8274000,88,121000000,1,,147299337,1379000,5000,1535904.63042067,100,147299337,71623344,0,75675993,51.37565,51.37565,0,0,0,0,3675,5044359000,3926,00,1,1,0,0,,,,,,,,1585000,1173000,00,145978,200639593000,00,00,-13513,1375000,1379000,1380000,1368000,1375000,163583,224855160000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150227,A005930,1357000,1375000,1376000,1357000,5,-18000,-1.31,163583,260188,355228836504,1359000,1357000,18831,42270,99515,85343,,,7433,6604,,,,,180000,1360000,3000,2,1362000,1360000,114,154761000,0,1360000,1357000,13,17875000,408,553656000,1,,147299337,1375000,5000,1374049.55815134,100,147299337,71611043,0,75688294,51.384,51.384,0,0,0,0,3918,5352744000,12301,00,1,1,0,0,,,,,,,,1581000,1169000,00,251997,344017443000,00,00,-3645,1357000,1375000,1376000,1357000,1357000,260188,355228836504,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150302,A005930,1423000,1375000,1423000,1367000,2,66000,4.86,260188,436112,611793613018,1423000,1421000,42132,14779,113800,252291,,,5006,23327,,,,,180000,1418000,-5000,5,1420000,1418000,753,1066214000,0,1420000,1415000,0,0,396,563508000,1,,147299337,1357000,5000,1434943.8211902,100,147299337,71554026,0,75745311,51.42271,51.42271,0,0,0,0,11995,16931285000,57017,00,1,1,0,0,,,,,,,,1560000,1154000,00,425208,596603301000,00,00,45099,1423000,1375000,1423000,1367000,1423000,436112,611793613018,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150303,A005930,1418000,1435000,1437000,1406000,5,-5000,-0.35,436112,274976,390154469400,1419000,1418000,35503,14588,107666,109631,,,5549,12452,,,,,180000,1421000,3000,2,1421000,1418000,220,312379000,0,1423000,1416000,202,287446000,96,136128000,1,,147299337,1423000,5000,1488499.68452572,100,147299337,71548996,0,75750341,51.42612,51.42612,0,0,0,0,9649,13681363000,5030,00,1,1,0,0,,,,,,,,1636000,1210000,00,251018,356179390000,00,00,-1195,1418000,1435000,1437000,1406000,1418000,274976,390154469400,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150304,A005930,1437000,1411000,1440000,1410000,2,19000,1.34,274976,232062,330605513000,1437000,1436000,30704,17616,76972,129478,,,5728,14856,,,,,180000,1428000,-9000,5,1429000,1427000,856,1217900000,0,1435000,1420000,24,34032000,36,51732000,1,,147299337,1418000,5000,1424641.80912234,100,147299337,71520715,0,75778622,51.44532,51.44532,0,0,0,0,8823,12606161000,28281,00,1,1,0,0,,,,,,,,1630000,1206000,00,231146,329301849000,00,00,-5244,1437000,1411000,1440000,1410000,1437000,232062,330605513000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150305,A005930,1422000,1439000,1443000,1417000,5,-15000,-1.04,232062,192312,274810633000,1424000,1422000,11448,31531,68736,90846,,,5921,14431,,,,,180000,1421000,-1000,5,1423000,1421000,179,253436000,0,1423000,1413000,2,2874000,218,309996000,1,,147299337,1437000,5000,1428991.12404473,100,147299337,71526026,0,75773311,51.44172,51.44172,0,0,0,0,10243,14615526000,-5311,00,1,1,0,0,,,,,,,,1652000,1222000,00,191913,274244327000,00,00,8650,1422000,1439000,1443000,1417000,1422000,192312,274810633000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150306,A005930,1442000,1414000,1449000,1406000,2,20000,1.41,192312,234670,336338307000,1442000,1441000,26388,30061,81427,124621,,,7170,9995,,,,,180000,1441000,-1000,5,1441000,1440000,176,252939000,0,1441000,1435000,0,0,182,262444000,1,,147299337,1422000,5000,1433232.67288731,100,147299337,71489519,0,75809818,51.4665,51.4665,0,0,0,0,4733,6782777000,36507,00,1,1,0,0,,,,,,,,1635000,1209000,00,234312,335822924000,00,00,806,1442000,1414000,1449000,1406000,1442000,234670,336338307000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150309,A005930,1420000,1440000,1440000,1420000,5,-22000,-1.53,234670,156292,223072849700,1421000,1420000,15400,28599,46182,70716,,,4152,7448,,,,,180000,1418000,-2000,5,1418000,1416000,114,161286000,0,1420000,1413000,34,49028000,545,773900000,1,,147299337,1442000,5000,1566872.68106287,100,147299337,71515262,0,75784075,51.44903,51.44903,0,0,0,0,6372,9098794000,-25743,00,1,1,0,0,,,,,,,,1658000,1226000,00,141407,201759493000,00,00,25994,1420000,1440000,1440000,1420000,1420000,156292,223072849700,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150310,A005930,1421000,1434000,1443000,1420000,2,1000,0.07,156292,208397,298319991000,1423000,1421000,16446,32729,71877,74965,,,6897,12284,,,,,175000,1421000,0,3,1422000,1421000,34,48344000,0,1427000,1421000,1,1420000,328,466088000,1,,147299337,1420000,5000,1431515.0960263,100,147299337,71491144,0,75808193,51.4654,51.4654,0,0,0,0,6045,8653811000,24118,00,1,1,0,0,,,,,,,,1633000,1207000,00,174618,249880095000,00,00,-6030,1421000,1434000,1443000,1420000,1421000,208397,298319991000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150311,A005930,1474000,1419000,1479000,1418000,2,53000,3.73,208397,422173,613448450000,1474000,1473000,18562,34135,136972,229320,,,5755,20506,,,,,180000,1463000,-11000,5,1465000,1463000,2701,3946893000,0,1468000,1459000,8,11368000,270,397980000,1,,147299337,1421000,5000,1495600.34155089,100,147299337,71402358,0,75896979,51.52568,51.52568,0,0,0,0,13949,20279360000,88786,00,1,1,0,0,,,,,,,,1634000,1208000,00,407194,591571369000,00,00,-21168,1474000,1419000,1479000,1418000,1474000,422173,613448450000,1,00,0,0,0,0,0,0,0,0
