강남구,압구정동,현대6/7차,510000,800000,655000,1288, 15,156.13,264.87,210.5,1
강남구,압구정동,현대65동(대림아크로빌),1000000,1000000,1000000,56, 1,269.57,282.65,276.11,2
강남구,압구정동,현대8차,360000,580000,470000,515, 5,115.26,177.73,146.495,17
강남구,압구정동,현대빌라트,580000,600000,590000,19, 1,203.03,242.42,222.725,8
강남구,역삼동,SK허브젠(주상복합),188000,215000,201500,56, 1,87.97,108.4,98.185,4
강남구,역삼동,강남역우정에쉐르(주상복합),22000,65000,43500,52, 1,23.63,37.58,30.604999999999997,13
강남구,역삼동,강남역이스턴(도시형),19000,20000,19500,98, 1,23,23.77,23.384999999999998,14
강남구,역삼동,강남웅진베어스빌(도시형),38500,43000,40750,25, 1,24.01,28.94,26.475,4
강남구,역삼동,강남한솔,89000,89000,89000,12, 1,58.43,86.13,72.28,9
강남구,역삼동,개나리SK뷰,310000,400000,355000,240, 3,112.96,160.22,136.59,1
강남구,역삼동,개나리래미안,220000,380000,300000,438, 7,77.36,184.38,130.87,3
강남구,역삼동,개나리푸르지오,240000,400000,320000,332, 5,79.81,184.22,132.015,1
강남구,역삼동,갤러리빌,72000,72000,72000,32, 4,66.15,72.83,69.49000000000001,11
강남구,역삼동,거평,250000,260000,255000,19, 1,206.87,271.32,239.095,8
강남구,역삼동,경남,160000,200000,180000,164, 1,110.85,117.5,114.175,11
강남구,역삼동,공간쉐르빌,85000,85000,85000,17, 1,48.85,93.3,71.075,20
강남구,역삼동,금호어울림,210000,260000,235000,183, 3,103.7,156.18,129.94,3
강남구,역삼동,네스빌,210000,245000,227500,9, 1,245.45,259.51,252.48,7
강남구,역삼동,뉴엠,280000,300000,290000,8, 1,161.97,251.31,206.64,18
강남구,역삼동,대림역삼,165000,210000,187500,129, 1,78.01,111.09,94.55000000000001,12
강남구,역삼동,대명벨리온(도시형),2500,27000,14750,71, 1,21.12,46.69,33.905,18
강남구,역삼동,대우디오빌플러스(주상복합),32000,45500,38750,168, 1,46.72,59.69,53.205,10
강남구,역삼동,더블루(주상복합),105000,190000,147500,68, 1,77.84,113.16,95.5,10
